id,codigo_carrera,fecha_registro,matriculado,revisado
5390809,213,2010-11-12 13:39:57,1,0
5390809,189,2010-11-12 13:51:17,0,0
4093527,186,2010-11-12 16:53:25,0,0
4093527,213,2010-11-12 17:00:24,1,0
1145603,208,2010-11-15 03:17:48,0,0
1099791,189,2010-11-15 09:54:34,0,0
3534040,189,2010-11-15 10:21:32,0,0
3544859,189,2010-11-15 10:33:40,0,0
4086662,208,2010-11-15 11:59:42,1,0
5834805,201,2010-11-15 12:13:21,1,0
4082373,213,2010-11-15 16:44:44,1,0
1114387,213,2010-11-16 10:27:43,1,0
5639652,194,2010-11-16 10:53:32,0,0
1058282,213,2010-11-16 14:57:06,1,0
2719122,213,2010-11-16 19:07:25,1,0
5495827,213,2010-11-16 19:27:40,1,0
4086062,213,2010-11-16 20:24:39,1,0
3658939,213,2010-11-17 10:53:35,1,0
473767,213,2010-11-17 10:55:48,1,0
5630714,213,2010-11-17 16:36:27,1,0
4090847,202,2010-11-17 18:43:51,1,0
5551670,213,2010-11-17 21:18:49,1,0
5633187,213,2010-11-17 23:54:12,1,0
1081788,213,2010-11-18 09:25:55,1,0
3628447,213,2010-11-18 10:15:45,1,0
7462941,213,2010-11-18 13:49:22,1,0
5671174,213,2010-11-18 15:47:39,1,0
2960046,201,2010-11-18 18:03:26,1,0
4126614,186,2010-11-19 09:01:50,0,0
3655551,213,2010-11-19 09:02:34,1,0
1146645,213,2010-11-19 11:59:25,1,0
5488716,213,2010-11-19 14:31:10,1,0
1082030,203,2010-10-20 17:33:20,1,0
2820213,201,2010-11-19 20:12:45,1,0
5640598,213,2010-11-19 23:15:28,1,0
5487424,213,2010-11-20 06:41:07,1,0
3277314,201,2010-11-20 12:44:06,0,0
3699086,208,2010-11-20 16:04:13,0,0
1141381,213,2010-11-21 11:11:47,1,0
4092688,213,2010-11-21 15:47:49,1,0
4091924,203,2010-11-21 19:52:47,0,0
5667443,213,2010-11-21 21:35:26,0,0
5028347,213,2010-11-21 22:24:50,1,0
1149826,213,2010-11-22 03:09:55,1,0
5680546,213,2010-11-22 06:27:38,1,0
1336924,194,2010-11-22 09:34:29,1,0
5653204,213,2010-11-22 10:28:18,1,0
5681498,213,2010-11-22 10:50:20,1,0
3701799,213,2010-11-22 11:16:52,1,0
5644934,213,2010-11-22 11:34:02,1,0
5694362,213,2010-11-22 11:57:49,1,0
3835813,213,2010-11-22 11:59:30,1,0
1141221,213,2010-11-22 12:03:40,1,0
3625031,213,2010-11-22 12:32:16,1,0
1422304,213,2010-11-22 13:22:33,1,0
1149903,213,2010-11-22 13:25:03,1,0
4091924,213,2010-11-22 13:26:36,1,0
1111970,213,2010-11-22 13:36:07,1,0
3699086,213,2010-11-22 13:42:51,1,0
1088809,213,2010-11-22 15:44:57,1,0
961498,213,2010-11-22 16:07:23,1,0
5647746,213,2010-11-14 16:48:06,1,0
2309076,211,2010-11-22 16:30:50,0,0
3337510,194,2010-11-22 17:02:05,0,0
1112304,213,2010-11-22 17:10:58,1,0
4093444,213,2010-11-17 16:21:05,1,0
3723117,203,2010-11-22 18:33:55,0,0
3672248,213,2010-11-22 18:37:06,0,0
3608858,213,2010-11-22 18:50:09,1,0
5042887,213,2010-11-22 19:00:47,0,0
5505963,213,2010-11-22 19:37:08,1,0
5668608,194,2010-11-22 21:12:06,0,0
5637048,213,2010-11-22 22:45:13,1,0
5679538,213,2010-11-23 06:51:58,1,0
4094323,213,2010-11-23 07:11:15,1,0
1094874,213,2010-11-23 07:58:35,1,0
1285121,213,2010-11-23 08:32:13,1,0
5661732,213,2010-11-23 08:57:44,1,0
3752811,213,2010-11-23 08:59:16,0,0
2776765,213,2010-11-23 09:42:24,1,0
5652677,208,2010-11-23 10:03:56,0,0
5649072,213,2010-11-23 10:19:47,1,0
4687342,213,2010-11-23 10:40:27,0,0
3628093,213,2010-11-23 11:13:19,1,0
4083286,213,2010-11-23 11:23:47,1,0
5499607,213,2010-11-23 11:27:05,1,0
1060743,213,2010-11-23 11:33:47,1,0
1081484,213,2010-11-23 11:36:19,1,0
3653356,213,2010-11-22 21:19:03,1,0
4091808,213,2010-11-23 12:18:05,1,0
5005374,213,2010-11-23 12:25:06,0,0
4126614,213,2010-11-23 12:26:52,1,0
5686550,213,2010-11-23 12:59:07,1,0
4093353,213,2010-11-23 13:29:24,1,0
5645529,213,2010-11-23 13:43:40,1,0
7474984,186,2010-11-23 13:56:51,0,0
5661103,213,2010-11-23 14:02:12,1,0
5632713,213,2010-11-23 14:04:05,1,0
1036935,211,2010-11-23 14:35:32,0,0
4096657,213,2010-11-23 14:56:34,1,0
5632713,208,2010-11-23 15:03:23,0,0
1104711,213,2010-11-23 15:07:32,1,0
5226036,213,2010-11-23 15:08:53,1,0
3643927,213,2010-11-23 15:12:40,1,0
1149344,213,2010-11-23 15:25:28,1,0
4153672,213,2010-11-23 15:28:13,0,0
4274175,212,2010-11-23 15:38:13,0,0
7466306,213,2010-11-23 15:44:12,1,0
4118164,213,2010-11-23 15:49:04,1,0
1036706,213,2010-11-23 15:56:45,0,0
5691240,213,2010-11-23 16:15:04,1,0
1932312,213,2010-11-23 16:23:08,1,0
5495893,213,2010-11-23 16:25:56,0,0
5691353,213,2010-11-23 16:37:21,1,0
4006661,213,2010-11-23 17:00:50,1,0
5668608,213,2010-11-23 17:04:21,1,0
4087821,211,2010-11-23 17:12:34,0,0
3527078,213,2010-11-23 17:24:36,1,0
3040652,213,2010-11-23 17:26:07,1,0
1036935,213,2010-11-23 17:26:18,1,0
6627339,213,2010-11-23 17:39:28,1,0
1058745,213,2010-11-23 18:01:39,1,0
3656236,213,2010-11-23 18:31:16,1,0
4116256,213,2010-11-23 18:36:32,1,0
5004132,213,2010-11-23 18:36:33,0,0
1281029,213,2010-11-23 18:53:24,0,0
4019902,213,2010-11-23 20:36:06,0,0
1114673,213,2010-11-23 23:14:46,0,0
1336924,213,2010-11-24 09:22:32,1,0
5085348,213,2010-11-22 21:57:49,1,0
3659877,152,2010-09-22 16:08:03,1,0
4127756,198,2010-11-24 10:33:37,1,0
4630231,213,2010-11-24 10:41:57,1,0
1054173,213,2010-11-24 11:40:05,1,0
5112630,213,2010-11-24 11:52:21,1,0
5635120,213,2010-11-24 12:45:12,1,0
5663500,213,2010-11-24 14:42:40,1,0
1142865,213,2010-11-24 15:02:14,1,0
4013918,213,2010-11-24 15:33:27,1,0
5679822,213,2010-11-24 15:33:58,1,0
2655607,213,2010-11-24 15:41:42,1,0
5070602,213,2010-11-25 08:24:44,1,0
5520508,195,2010-11-25 09:20:43,1,0
1824952,198,2010-11-25 10:14:28,0,0
5070881,213,2010-11-25 10:17:13,1,0
5550206,213,2010-11-25 10:18:11,1,0
5799419,213,2010-11-25 10:20:47,1,0
4086780,213,2010-11-25 11:14:03,1,0
3655968,213,2010-11-25 11:32:48,0,0
3658828,213,2010-11-25 11:51:10,1,0
5043685,213,2010-11-25 15:27:01,1,0
7474984,213,2010-11-25 16:14:41,1,0
3964397,213,2010-11-25 16:27:51,1,0
5496659,213,2010-11-25 17:01:33,0,0
1106793,213,2010-11-25 17:28:41,1,0
5495931,213,2010-11-25 17:40:05,1,0
1107426,213,2010-11-26 09:33:06,1,0
1115773,213,2010-11-26 10:43:52,1,0
5643639,213,2010-11-26 11:46:04,1,0
4118481,213,2010-11-26 15:53:51,1,0
1141188,213,2010-11-26 16:15:17,1,0
4107795,213,2010-11-26 17:41:12,1,0
1058702,213,2010-11-24 02:23:21,1,0
5643381,213,2010-11-26 18:56:49,1,0
123456,211,2010-11-28 21:14:03,0,0
1142155,213,2010-11-28 22:42:32,1,0
5633366,213,2010-11-29 07:36:15,0,0
5810381,213,2010-11-29 08:51:51,1,0
5073908,213,2010-11-29 09:26:13,1,0
5550385,213,2010-11-29 09:53:15,1,0
3645789,213,2010-11-29 10:06:58,1,0
1112122,213,2010-11-29 10:07:15,1,0
1112328,213,2010-11-29 10:35:13,1,0
3654618,195,2010-11-29 12:00:05,1,0
3629360,213,2010-11-29 14:24:55,1,0
1812580,213,2010-11-29 15:21:29,0,0
3649449,213,2010-11-29 16:10:06,1,0
5488380,213,2010-11-29 16:33:23,1,0
1117128,213,2010-11-29 16:58:48,1,0
3625265,213,2010-11-29 17:04:41,1,0
4117313,213,2010-11-29 17:13:28,1,0
4115390,208,2010-11-29 17:45:11,0,0
4092663,213,2010-11-29 17:48:41,0,0
5632130,213,2010-11-29 18:23:15,1,0
1037388,213,2010-11-29 20:29:30,1,0
4565829,213,2010-11-30 08:44:40,1,0
1111657,213,2010-11-30 09:46:41,1,0
5501413,213,2010-11-30 10:19:43,1,0
5631875,213,2010-11-30 10:57:31,1,0
4391560,213,2010-11-30 10:59:32,1,0
4093349,213,2010-11-30 11:54:41,1,0
5668929,213,2010-11-30 12:23:50,1,0
5537679,203,2010-11-30 13:33:05,0,0
5632129,213,2010-11-30 13:58:58,1,0
1141073,213,2010-11-30 14:13:06,1,0
1259540,213,2010-11-30 14:29:49,1,0
1060182,213,2010-11-30 15:17:25,1,0
1108422,213,2010-11-30 15:24:01,1,0
1083813,213,2010-11-30 15:27:14,1,0
4082836,203,2010-11-30 15:42:51,0,0
4089116,213,2010-11-30 15:55:23,1,0
1082429,213,2010-11-30 16:01:32,1,0
4087821,213,2010-11-30 16:34:15,1,0
4088647,213,2010-11-30 16:34:50,1,0
1071990,213,2010-11-30 16:34:52,1,0
6579235,213,2010-11-30 16:42:24,1,0
3657098,213,2010-11-30 16:46:32,1,0
1392905,213,2010-11-30 17:18:17,1,0
4115390,213,2010-11-29 18:05:31,1,0
4082836,213,2010-11-30 17:28:41,1,0
5667845,213,2010-11-25 12:50:12,1,0
4011852,213,2010-11-30 17:46:02,1,0
4116167,213,2010-11-30 17:51:03,1,0
5637219,213,2010-11-29 19:12:42,1,0
4630167,189,2010-11-30 17:56:12,0,0
3625143,213,2010-11-30 18:31:49,1,0
6561843,213,2010-11-30 18:54:05,1,0
4085840,213,2010-12-01 08:20:45,1,0
1084566,213,2010-12-01 09:16:29,1,0
5634997,213,2010-12-01 09:19:39,1,0
3689636,213,2010-12-01 10:37:40,1,0
5041603,213,2010-12-01 11:00:54,1,0
5546790,213,2010-12-01 11:23:33,1,0
3116638,213,2010-12-01 12:36:31,1,0
6478140,213,2010-12-01 14:50:08,1,0
1112372,213,2010-12-01 14:54:04,1,0
4092932,213,2010-12-01 14:59:04,1,0
5537679,213,2010-12-01 15:01:10,1,0
4630167,213,2010-12-01 15:32:36,1,0
1096834,213,2010-12-01 16:28:03,1,0
4104739,213,2010-11-14 21:46:41,1,0
4087012,213,2010-12-01 16:55:58,1,0
3519230,213,2010-12-01 17:18:22,1,0
4087609,213,2010-12-01 18:25:52,1,0
5074727,213,2010-12-01 18:54:26,1,0
3084993,213,2010-12-01 19:26:09,1,0
3994156,212,2010-12-02 10:19:42,0,0
4112469,213,2010-11-23 09:02:21,1,0
3337510,213,2010-12-02 16:06:34,1,0
4743407,213,2010-12-02 17:10:01,0,0
1081466,213,2010-12-02 18:11:37,1,0
3732565,213,2010-12-02 19:20:20,1,0
3723117,213,2010-12-02 19:22:18,1,0
5195334,213,2010-12-02 19:27:22,1,0
4511980,213,2010-12-02 19:36:38,1,0
3625511,213,2010-12-03 08:20:13,1,0
3900588,213,2010-12-03 08:38:35,0,0
1108883,213,2010-12-03 09:46:10,1,0
1104157,213,2010-12-03 11:36:16,1,0
1141024,213,2010-12-03 11:40:51,1,0
5666505,213,2010-12-03 14:15:57,1,0
5653907,213,2010-12-03 14:35:48,1,0
3704987,213,2010-12-03 23:14:07,0,0
4097394,213,2010-12-04 11:07:19,1,0
5664620,213,2010-12-04 12:28:02,1,0
3966126,213,2010-12-04 19:54:24,0,0
3867252,213,2010-12-05 15:18:10,0,0
3494234,213,2010-12-06 08:14:00,1,0
1106528,213,2010-11-22 14:02:01,1,0
4079145,199,2010-12-06 11:40:41,1,0
7199821,201,2010-12-06 11:57:08,0,0
3830758,213,2010-12-06 15:59:29,1,0
3481487,213,2010-12-06 16:01:02,1,0
1336331,213,2010-12-06 16:23:10,1,0
3343450,213,2010-12-06 16:39:02,1,0
5693600,213,2010-12-06 18:36:51,1,0
4083315,213,2010-12-08 08:18:56,1,0
11047157,213,2010-12-08 09:44:10,0,0
4091743,213,2010-12-08 10:19:10,1,0
4112422,213,2010-12-08 16:52:09,1,0
3666422,213,2010-12-08 18:13:43,1,0
3679017,213,2010-12-09 12:38:07,1,0
3625063,213,2010-12-09 15:16:01,1,0
1119827,213,2010-12-09 15:33:24,1,0
3656155,213,2010-12-09 18:37:42,0,0
5085990,213,2010-12-10 14:18:39,1,0
5071408,213,2010-12-10 14:21:15,1,0
2737226,213,2010-12-10 16:46:00,1,0
4095253,213,2010-12-13 09:49:06,1,0
4080776,213,2010-12-13 10:04:09,1,0
5665309,213,2010-12-13 11:42:47,1,0
1387185,213,2010-12-14 09:30:29,1,0
6732290,201,2010-12-14 17:38:17,1,0
3893857,201,2010-12-14 17:38:41,1,0
3626522,201,2010-12-14 17:40:50,1,0
4368149,201,2010-12-14 17:41:08,1,0
3904804,201,2010-12-14 17:41:30,1,0
4572356,201,2010-12-14 17:41:53,1,0
3271268,201,2010-12-14 17:42:18,1,0
3428378,201,2010-12-14 17:43:00,1,0
5839920,201,2010-12-14 17:43:25,1,0
5321780,201,2010-10-07 08:55:34,1,0
5374910,201,2010-12-14 17:47:17,1,0
2444209,201,2010-12-14 17:47:56,1,0
5680037,213,2010-12-15 15:33:59,1,0
5649390,213,2010-12-15 16:56:14,1,0
5655420,213,2010-12-16 17:29:45,1,0
5494927,213,2010-12-17 08:24:28,1,0
3656230,213,2010-12-17 16:29:17,0,0
10332849,211,2010-12-21 15:48:58,0,0
10532912,194,2010-12-21 17:12:00,0,0
10332849,194,2010-12-21 17:16:47,0,0
10532912,195,2010-12-21 18:32:59,0,0
10332849,195,2010-12-21 18:33:55,0,0
3873884,208,2010-12-29 10:27:58,1,0
1434929,208,2010-11-08 23:07:07,1,0
8549276,199,2010-12-30 16:29:48,0,0
5071648,213,2011-01-18 09:04:00,1,0
937842,204,2010-10-14 16:30:06,1,0
5286519,204,2010-10-11 12:03:06,1,0
3791685,204,2010-10-15 10:24:33,1,0
3026560,204,2010-10-14 18:09:45,1,0
3773983,204,2010-12-15 18:49:26,1,0
2759602,204,2010-10-12 09:34:53,1,0
3962602,204,2011-01-20 11:41:53,1,0
147197,204,2010-10-26 21:24:17,1,0
2021826,204,2011-01-20 11:42:50,1,0
3770551,204,2010-10-19 17:54:47,1,0
3081615,204,2011-01-20 11:43:44,1,0
2725428,204,2010-10-10 11:31:12,1,0
3017767,204,2011-01-20 11:44:39,1,0
954717,204,2010-10-15 09:35:37,1,0
4743170,150,2011-01-20 13:39:45,0,0
1918148,201,2010-12-02 18:02:09,1,0
3284735,201,2011-01-21 09:55:35,0,0
3649347,203,2011-01-21 12:07:56,1,0
1057062,203,2011-01-24 17:49:24,1,0
1102658,214,2011-01-25 16:37:23,1,0
4631028,214,2011-01-26 11:08:08,1,0
5088679,211,2011-01-26 12:55:50,0,0
4632928,214,2011-01-27 08:36:31,1,0
1106182,213,2011-01-27 16:38:51,1,0
1143180,213,2011-01-28 10:44:18,1,0
7695086,214,2011-01-28 15:15:29,1,0
1108258,213,2011-01-28 15:56:19,0,0
1022949,214,2011-01-28 17:20:30,0,0
1784109,213,2011-01-28 17:58:21,0,0
4094755,214,2011-01-28 20:29:27,1,0
3625260,211,2011-01-29 09:29:45,0,0
4087353,213,2011-01-30 00:05:33,0,0
5668694,214,2011-01-30 14:20:23,0,0
5487208,214,2011-01-31 07:33:13,0,0
3087390,211,2011-01-31 08:13:08,0,0
1107364,214,2011-01-31 08:54:50,0,0
5642480,213,2011-01-31 10:32:26,0,0
1059102,213,2011-01-31 11:29:51,1,0
1109390,213,2011-01-31 12:26:00,0,0
5632843,211,2011-01-31 15:00:48,0,0
4089906,213,2011-01-31 15:52:09,1,0
1885627,213,2011-01-31 18:09:41,1,0
4046021,214,2011-01-31 18:51:22,0,0
3236865,214,2011-01-31 19:04:44,0,0
5634964,213,2011-01-31 20:34:56,0,0
3662825,214,2011-01-31 21:38:35,0,0
2469383,216,2011-02-01 06:47:31,0,0
2469383,214,2011-02-01 06:59:55,0,0
5486090,214,2011-02-01 07:19:50,0,0
2867733,213,2011-02-01 08:38:42,1,0
5488339,213,2011-02-01 09:30:49,1,0
3657610,213,2011-02-01 10:12:04,1,0
5211760,214,2011-02-01 12:14:21,0,0
5643139,214,2011-02-01 13:57:49,1,0
1102658,213,2011-02-01 14:00:08,0,0
2469383,213,2011-02-01 14:15:37,1,0
1115348,213,2011-02-01 14:39:12,1,0
1095615,214,2011-02-01 15:44:53,0,0
1111500,213,2011-02-01 16:18:10,1,0
1387706,211,2011-02-01 16:39:27,0,0
3659537,214,2011-02-01 16:41:44,0,0
1387706,214,2011-02-01 16:42:16,1,0
1373943,214,2011-02-01 16:49:15,0,0
3625823,214,2011-02-01 17:24:31,0,0
4082615,214,2011-02-01 18:03:02,1,0
4112737,213,2011-02-01 18:04:49,1,0
4062664,211,2011-02-01 19:07:39,1,0
3655440,213,2011-02-01 19:53:13,0,0
4089338,214,2011-02-01 21:31:12,0,0
5694215,213,2011-02-02 08:48:53,1,0
1095615,213,2011-02-02 09:41:12,1,0
4081122,213,2011-02-02 10:04:15,0,0
1060176,214,2011-02-02 11:24:21,0,0
1434846,214,2011-02-02 12:47:23,0,0
4466014,204,2011-02-02 14:59:34,1,0
3519639,204,2011-02-02 15:15:39,1,0
1060176,213,2011-02-02 15:47:10,1,0
4087353,214,2011-02-02 15:51:16,1,0
3652401,213,2011-02-02 16:42:18,1,0
4119203,211,2011-02-02 17:43:27,0,0
4119203,214,2011-02-02 17:46:55,0,0
1434846,213,2011-02-02 17:50:09,1,0
3712528,213,2011-01-31 12:32:27,1,0
5640592,213,2011-02-03 09:33:55,1,0
3625823,213,2011-02-03 09:47:16,1,0
4013924,214,2011-02-03 11:11:08,0,0
1332342,213,2011-02-03 18:01:34,1,0
1061532,211,2011-02-03 18:55:27,1,0
3242471,214,2011-02-04 09:50:06,1,0
3652323,216,2011-02-04 10:32:00,0,0
1081492,211,2011-02-04 11:45:02,1,0
2753878,211,2011-02-04 15:29:22,1,0
5032687,213,2011-02-04 17:45:08,1,0
4631690,213,2011-02-04 18:40:32,1,0
3930200,201,2011-02-04 18:54:43,1,0
1050234,214,2011-02-05 13:37:44,0,0
3684134,195,2011-02-05 17:31:26,1,0
1115793,214,2011-02-07 08:36:26,1,0
1092134,213,2011-02-07 11:27:20,1,0
10349687,213,2011-02-07 11:48:20,1,0
1920345,220,2011-02-08 12:29:59,0,0
5663773,211,2011-02-08 17:39:12,0,0
2896302,211,2011-02-09 15:19:38,1,0
5485314,214,2011-02-09 16:23:51,0,0
3625150,214,2011-02-09 17:09:33,1,0
3420065,211,2011-02-09 21:34:55,1,0
4093808,213,2011-02-10 10:17:28,1,0
4083546,221,2011-02-10 14:09:24,1,0
3107512,214,2011-02-10 15:00:58,1,0
4163365,214,2011-02-10 21:16:35,1,0
4446623,211,2011-02-11 07:28:28,1,0
5045349,214,2011-02-11 11:46:57,0,0
5663773,214,2011-02-11 15:30:22,1,0
4088265,214,2011-02-11 16:07:22,1,0
1075256,214,2011-02-14 08:18:59,0,0
4082309,214,2011-02-14 09:48:49,1,0
4118143,214,2011-02-14 11:29:04,1,0
1085134,214,2011-02-14 12:19:04,1,0
4088304,214,2011-02-14 14:31:24,1,0
5501073,221,2011-02-14 16:51:47,0,0
2444566,214,2011-02-14 17:47:40,1,0
1855990,214,2011-02-14 18:29:30,1,0
4632928,221,2011-02-14 18:50:46,0,0
2294627,209,2011-02-15 09:47:36,1,0
3657176,214,2011-02-15 09:49:31,1,0
4085377,214,2011-02-15 09:59:17,1,0
3715787,221,2011-02-15 10:16:02,0,0
5557272,214,2011-02-15 10:20:55,1,0
3629877,214,2011-02-15 10:25:31,1,0
4631388,214,2011-02-15 11:33:16,1,0
3228235,214,2011-02-15 11:54:32,1,0
5640748,214,2011-02-15 13:54:04,1,0
1919801,220,2011-02-15 15:48:13,0,0
3228235,211,2011-02-15 15:51:22,0,0
4805669,214,2011-02-15 16:03:13,1,0
3656284,214,2011-02-15 16:14:26,0,0
3656284,213,2011-02-15 16:37:49,0,0
3656155,214,2011-02-15 17:45:02,1,0
6591180,211,2011-02-15 18:17:35,0,0
1085882,221,2011-02-16 09:34:36,1,0
2068561,211,2011-02-16 09:39:04,1,0
5210413,221,2011-02-16 13:42:26,0,0
5414020,201,2011-02-16 15:59:33,1,0
5086040,221,2011-02-16 18:25:23,1,0
5649334,221,2011-02-16 18:30:56,1,0
4630146,221,2011-02-17 09:34:07,1,0
5050248,206,2011-02-17 13:34:56,0,0
1519472,214,2011-02-17 15:42:22,1,0
5683874,214,2011-02-17 15:43:00,1,0
1108761,214,2011-02-17 15:52:51,1,0
5841301,201,2011-02-17 16:15:06,1,0
3694738,214,2011-02-17 18:22:28,1,0
5676951,214,2011-02-17 20:19:56,1,0
1432620,214,2011-02-17 21:20:30,1,0
5722092,212,2011-02-17 22:31:00,0,0
5663598,221,2011-02-18 13:31:28,1,0
5370643,201,2011-02-18 14:10:20,1,0
1336690,221,2011-02-21 20:48:15,1,0
3649360,209,2011-02-22 16:43:54,0,0
0014951,211,2011-02-22 16:59:47,1,0
5862140,211,2011-02-22 17:11:04,1,0
4082589,214,2011-02-22 17:22:43,1,0
3643710,225,2011-02-22 17:29:32,0,0
3643710,139,2011-02-22 17:30:39,0,0
3238727,214,2011-02-22 22:07:41,1,0
1092866,221,2011-02-23 09:08:06,1,0
4081894,214,2011-02-23 09:26:24,0,0
3474098,221,2011-02-23 11:29:16,1,0
4006682,214,2011-02-23 13:52:40,0,0
332909,205,2011-02-23 15:15:01,0,0
332909,218,2011-02-23 15:20:38,0,0
4005517,221,2011-02-23 15:40:02,0,0
1070353,211,2011-02-24 09:51:46,1,0
3711095,213,2011-02-24 11:18:19,1,0
1435847,216,2011-02-24 11:27:58,0,0
1144908,214,2011-02-24 15:59:29,1,0
3655606,214,2011-02-24 16:05:56,1,0
5101436,216,2011-02-24 16:07:14,0,0
5558089,221,2011-02-24 16:53:50,1,0
1435847,214,2011-02-24 17:13:22,0,0
6675231,221,2011-02-24 19:55:55,1,0
4083252,214,2011-02-25 11:21:53,1,0
4006682,213,2011-02-25 12:37:12,1,0
3111475,211,2011-02-25 13:24:25,1,0
1109619,221,2011-02-27 15:57:53,1,0
3060275,221,2011-02-28 11:32:17,1,0
3060275,215,2011-02-28 14:37:12,0,0
598897,211,2011-02-28 15:12:56,1,0
1085688,214,2011-02-28 17:29:01,1,0
2053834,211,2011-02-28 20:57:32,1,0
6452496,221,2011-02-28 21:15:54,1,0
4632413,214,2011-03-01 00:31:27,0,0
4193429,214,2011-03-01 16:22:54,1,0
1395354,221,2011-03-01 18:18:34,1,0
2058272,211,2011-03-01 21:55:07,1,0
3791823,211,2011-03-02 08:30:47,1,0
1145387,214,2011-03-02 11:32:25,0,0
5686604,221,2011-03-02 13:30:32,1,0
5694215,214,2011-03-02 13:36:28,1,0
4091649,214,2011-03-02 16:40:17,0,0
4115490,214,2011-03-03 08:59:52,1,0
1090857,214,2011-03-03 12:00:44,1,0
5490965,214,2011-03-03 14:34:36,1,0
5646351,221,2011-03-04 09:49:29,1,0
10349687,214,2011-03-04 10:13:39,1,0
6627588,221,2011-03-04 10:43:10,1,0
3060656,221,2011-03-04 11:35:39,0,0
1106332,222,2011-03-04 12:10:48,0,0
4755557,221,2011-03-04 12:49:56,1,0
3975144,221,2011-03-04 17:59:13,1,0
3119619,214,2011-03-04 18:35:34,0,0
4016804,214,2011-03-04 18:40:56,0,0
3679967,211,2011-03-06 01:33:03,1,0
5552812,214,2011-03-06 22:33:14,1,0
5665007,222,2011-03-09 19:11:03,0,0
6591180,214,2011-03-09 20:04:23,1,0
1883939,214,2011-03-10 08:36:06,1,0
4005653,211,2011-03-10 08:39:36,0,0
4005653,214,2011-03-10 10:53:51,1,0
1080660,214,2011-03-10 11:01:18,1,0
4631690,214,2011-03-10 11:11:29,1,0
5488339,214,2011-03-10 11:32:18,1,0
5487891,221,2011-03-10 11:37:22,1,0
4112737,214,2011-03-10 11:39:23,1,0
4091399,214,2011-03-10 12:47:03,1,0
3518652,214,2011-03-10 12:49:14,1,0
1115871,221,2011-03-10 13:57:16,1,0
4469246,214,2011-03-10 14:01:46,1,0
1111283,214,2011-03-10 14:39:13,1,0
3645296,214,2011-03-10 14:52:32,1,0
4631498,214,2011-03-10 14:57:03,1,0
1898523,214,2011-03-10 15:41:38,1,0
4083960,213,2011-03-10 16:56:09,0,0
4083960,214,2011-03-10 17:30:58,1,0
5667272,222,2011-03-10 20:06:51,0,0
1140404,211,2011-03-10 22:12:46,1,0
3170467,206,2011-03-11 08:08:37,0,0
3652867,214,2011-03-11 08:52:21,1,0
5644913,214,2011-03-11 09:05:08,1,0
4114285,214,2011-03-11 09:30:22,0,0
1106182,214,2011-03-11 09:32:24,1,0
1234567,215,2011-03-11 09:59:13,0,0
5557480,213,2011-03-11 10:17:42,1,0
3081633,214,2011-03-11 11:19:53,0,0
1395377,221,2011-03-11 11:59:02,1,0
1335887,214,2011-03-11 12:10:20,1,0
3643710,192,2011-03-11 19:17:09,0,0
5085570,222,2011-03-12 18:52:02,0,0
5085570,214,2011-03-12 18:59:08,1,0
3970070,214,2011-03-14 10:25:13,1,0
3638475,221,2011-03-14 10:52:17,1,0
5632843,214,2011-03-14 11:00:29,1,0
5591016,222,2011-03-14 11:55:18,0,0
4630594,222,2011-03-14 12:26:49,0,0
4630594,225,2011-03-14 12:26:49,0,0
3717470,222,2011-03-14 14:54:18,0,0
5492091,221,2011-03-14 14:56:07,0,0
3609982,211,2011-03-14 15:32:56,1,0
5076900,221,2011-03-14 18:29:42,1,0
5567120,221,2011-03-14 19:38:11,1,0
5085910,221,2011-03-14 20:46:13,1,0
3110506,211,2011-03-15 09:15:25,1,0
4123277,932,2022-12-18 11:02:40,0,0
1408981,221,2011-03-15 13:43:07,0,0
597640,211,2011-03-15 17:50:55,1,0
3654413,216,2011-03-16 10:00:46,0,0
2146490,221,2011-03-16 10:09:53,1,0
1047344,214,2011-03-16 11:40:56,1,0
1571646,211,2011-03-16 11:47:07,1,0
1331734,214,2011-03-16 11:54:24,1,0
4912309,221,2011-03-16 12:17:44,1,0
5490937,214,2011-03-16 14:43:58,1,0
1059102,214,2011-03-16 15:01:26,1,0
3652401,214,2011-03-16 16:53:55,1,0
1234567,224,2011-03-16 18:39:27,0,0
3649360,223,2011-03-16 18:40:49,0,0
3165912,211,2011-03-16 19:05:02,1,0
3663480,211,2011-03-16 22:27:26,1,0
1145387,213,2011-03-17 09:12:57,1,0
4091649,213,2011-03-17 09:15:25,1,0
3537823,209,2011-03-17 13:02:36,1,0
5640739,214,2011-03-17 14:03:54,1,0
2879699,211,2011-03-17 15:08:04,0,0
826747,211,2011-03-17 16:11:31,1,0
3108141,211,2011-03-17 16:59:48,1,0
5199129,211,2011-03-17 17:22:44,1,0
996970,211,2011-03-17 17:27:35,1,0
5734606,221,2011-03-17 20:36:44,0,0
6669799,214,2011-03-17 23:01:23,0,0
4082319,221,2011-03-18 01:32:26,1,0
5487063,222,2011-03-18 10:07:33,0,0
5649253,142,2011-03-18 11:47:44,0,0
5649253,221,2011-03-18 11:55:32,0,0
5487424,221,2011-03-19 17:52:38,0,0
54854484,201,2011-03-21 16:06:00,0,0
4020934,221,2011-03-22 00:19:09,0,0
1689745,214,2011-03-22 09:17:20,0,0
5496060,214,2011-03-22 13:47:33,0,0
3654413,221,2011-03-22 16:26:17,1,0
5496451,214,2011-03-22 22:30:10,0,0
